M,722,S,69,128.767
M,603,B,40,134.869
M,428,S,83,125.827
X,121,S,86,118.028
M,153,B,46,126
M,515,S,85,134.591
X,683,B,96,113.754
M,476,B,94,100.762
X,454,S,41,121.427
M,642,B,74,112.514
A,889,S,58,126.717
M,578,S,63,124.883
X,707,S,40,108.332
X,180,S,84,127.898
A,890,B,0,119.047
M,280,S,17,135.979
A,891,S,72,135.515
M,269,B,76,119.712
X,578,S,63,124.883
M,623,S,71,129.613
X,302,S,38,104.704
X,631,S,60,121.062
X,483,B,14,100.107
X,408,S,70,139.618
A,892,B,42,109.649
X,120,B,14,118.584
A,893,B,14,112.254
X,702,S,43,127.034
M,25,S,73,133.938
A,894,S,98,130.936
A,895,S,0,123.893
X,203,S,91,126.489
X,353,B,74,105.001
X,395,S,35,138.127
M,710,S,94,116.745
M,736,B,2,136.418
A,896,S,56,123.868
X,430,S,92,100.689
M,862,S,39,137.183
X,800,S,2,127.069
A,897,S,82,128.712
X,170,S,21,138.145
X,238,S,69,134.276
A,898,B,60,102.151
M,360,S,42,111.282
A,899,S,94,130.032
A,900,B,88,101.804
A,901,B,72,116.297
M,344,S,25,124.638
M,421,S,63,138.818
X,384,S,88,125.069
M,400,S,62,115.189
M,176,S,14,107.666
X,406,S,84,132.792
A,902,S,8,137.902
M,535,S,69,139.427
M,670,S,79,136.812
A,903,B,88,119.787
A,904,S,26,132.243
X,152,S,38,113.186
X,438,S,9,133.521
X,278,S,38,130.963
A,905,S,96,139.377
X,798,S,88,125.213
M,761,B,58,102.78
M,192,S,21,130.663
M,710,S,94,107.147
X,100,S,25,138.029
X,463,S,9,125.753
X,830,B,20,107.152
X,329,S,7,138.21
M,591,S,90,110.001
M,271,S,27,131.056
M,902,S,8,109.333
X,143,B,74,124.106
M,789,B,64,100.815
M,517,B,42,108.78
X,804,S,14,122.283
M,388,B,34,130.249
X,37,S,79,129.554
A,906,B,88,118.15
X,296,S,75,121.988
M,137,S,2,111.625
A,907,S,26,136.764
M,568,S,85,122.728
X,141,S,83,139.938
X,459,S,36,114.224
A,908,S,88,130.617
M,867,S,35,125.272
M,651,B,26,133.75
M,744,S,80,102.067
M,853,S,61,124.412
M,406,S,39,132.792
X,829,S,24,123.746
A,909,S,98,122.256
M,720,S,51,125.495
A,910,S,40,132.748
A,911,S,20,132.751
M,324,S,72,111.739
M,640,S,38,102.532
X,467,S,20,132.929
X,462,S,44,116.339
X,891,S,72,135.515
A,912,B,34,117.331
M,874,S,91,122.507
M,414,S,21,125.454
M,407,S,76,109.478
X,222,S,23,124.628
M,347,B,54,103.337
X,634,S,74,138.904
M,568,S,17,122.728
X,613,S,10,133.335
M,322,B,50,110.868
X,704,S,86,130.663
X,837,S,28,138.34
X,126,B,40,100.033
M,61,B,66,115.679
M,75,S,68,114.339
X,244,S,62,116.215
M,895,S,7,123.893
M,601,S,87,131.958
M,820,S,61,137.008
X,235,B,8,136.739
A,913,S,84,125.67
A,914,B,40,113.731
A,915,S,70,133.214
A,916,S,40,121.552
A,917,S,36,126.718
A,918,B,8,115.237
M,495,B,86,101.127
A,919,S,52,134.644
A,920,S,2,133.39
X,35,S,48,113.651
A,921,S,88,120.986
M,143,B,74,139.622
M,857,S,28,116.614
A,922,S,62,136.592
X,726,S,60,122.533
X,758,S,70,126.659
M,738,S,96,119.228
X,388,B,34,130.249
M,829,S,73,123.746
M,802,B,76,106.973
X,261,S,12,113.013
X,871,S,96,126.371
A,923,S,60,133.34
X,759,S,50,103.131
M,736,B,2,124.974
A,924,S,76,135.248
X,516,S,2,128.133
A,925,S,22,125.257
M,205,S,79,133.62
A,926,S,12,126.549
X,535,S,69,139.427
X,623,S,71,129.613
X,619,S,38,133.349
M,200,S,98,108.573
M,535,S,21,139.427
A,927,S,36,124.954
M,208,S,80,113.891
A,928,S,58,131.823
M,212,B,68,137.649
M,122,S,19,122.916
X,767,B,66,114.57
X,832,S,58,136.228
X,767,B,66,114.57
X,576,B,16,125.895
X,184,B,92,110.295
A,929,B,2,116.675
A,930,S,28,136.007
X,115,S,71,123.26
M,726,S,59,122.533
X,327,S,30,134.06
A,931,S,78,131.936
X,420,S,50,125.901
X,596,B,6,102.725
M,479,S,79,121.544
X,114,S,7,137.534
A,932,S,20,124.757
M,914,B,40,133.453
A,933,S,54,136.989
X,888,B,56,100.013
M,403,S,65,123.375
M,766,S,11,137.073
X,925,S,22,125.257
M,255,B,58,112.065
M,868,B,2,134.609
M,366,B,66,108.012
M,449,S,6,104.003
A,934,S,62,133.571
X,719,B,36,107.888
M,653,S,19,129.28
M,674,B,38,117.22
X,60,B,88,128.127
M,910,S,40,113.084
A,935,B,30,104.727
M,501,S,71,126.921
M,762,S,87,126.152
A,936,B,18,105.835
A,937,S,60,121.818
M,604,S,13,125.598
X,748,S,98,134.506
M,547,S,33,134.211
X,570,S,98,133.716
M,370,S,53,133.534
X,767,B,66,114.57
X,83,S,28,114.419
X,515,S,85,134.591
M,91,S,19,134.015
A,938,B,50,104.933
M,583,S,9,132.239
X,657,S,50,137.229
X,648,S,95,137.048
M,87,B,54,137.746
M,40,S,75,122.682
M,479,S,49,121.544
X,225,S,94,116.36
M,892,B,78,109.649
M,559,B,68,122.031
A,939,S,14,132.729
X,329,S,7,138.21
M,220,B,26,103.867
X,327,S,30,134.06
X,186,S,69,123.083
A,940,S,16,131.742
M,871,S,96,117.743
A,941,S,78,137.658
M,496,S,62,119.067
A,942,S,78,130.199
M,502,B,72,137.344
A,943,S,74,123.399
A,944,S,98,138.592
M,853,S,91,124.412
M,277,S,45,133.754
X,861,S,5,136.699
M,76,B,56,114.66
M,295,B,86,112.876
A,945,S,94,128.49
M,617,B,68,107.28
M,713,S,73,130.059
A,946,S,14,132.019
X,805,S,2,128.335
M,625,S,91,136.549
A,947,S,36,130.218
M,672,S,6,118.494
M,738,S,96,108.499
X,662,S,31,136.094
A,948,B,82,117.228
M,461,S,7,124.382
X,675,S,79,130.785
X,37,S,79,129.554
X,307,S,85,139.889
X,146,S,69,121.996
A,949,S,4,133.162
A,950,S,10,120.818
A,951,S,40,133.218
X,287,S,73,127.319
A,952,S,20,127.133
M,22,B,68,130.564
A,953,S,14,136.827
M,201,S,43,138.272
M,264,S,50,116.693
X,354,S,28,130.642
X,656,S,20,129.947
M,809,S,15,123.452
M,93,S,28,118.916
X,192,S,21,130.663
A,954,S,30,139.169
A,955,B,58,107.458
X,808,B,38,107.987
A,956,S,72,139.189
A,957,S,98,124.989
M,826,S,43,122.988
X,765,S,26,126.935
X,489,S,5,131.585
X,293,B,64,105.006
A,958,S,96,125.37
M,166,S,59,129.302
X,69,B,30,119.176
A,959,S,70,135.902
A,960,S,56,121.975
A,961,S,0,134.231
A,962,B,10,102.059
M,432,S,83,122.991
X,683,B,96,113.754
A,963,S,78,120.53
M,592,B,12,100.136
M,172,B,44,104.107
M,583,S,59,132.239
X,302,S,38,104.704
X,115,S,71,123.26
M,71,S,70,101.597
M,23,S,61,125.217
X,884,S,22,121.467
M,224,B,26,139.898
X,651,B,26,133.75
M,570,S,98,107.142
X,408,S,70,139.618
A,964,B,70,116.607
M,70,S,47,129.733
M,662,S,93,136.094
X,957,S,98,124.989
A,965,S,96,127.472
X,573,B,26,114.796
M,150,S,59,128.373
X,636,B,34,108.614
A,966,S,46,128.204
M,382,S,63,135.672
A,967,B,52,118.304
X,61,B,66,115.679
M,898,B,60,125.383
M,270,B,52,122.379
X,61,B,66,115.679
X,93,S,28,118.916
M,322,B,64,110.868
X,15,S,45,139.168
X,939,S,14,132.729
M,422,S,19,139.156
M,235,B,8,128.445
M,778,B,58,138.915
X,328,S,74,137.983
A,968,S,4,133.147
M,308,B,86,109.963
X,406,S,39,132.792
M,307,S,75,139.889
A,969,S,26,121.5
X,72,S,97,123.28
X,494,B,76,127.146
X,511,S,36,107.167
M,32,S,43,137.372
M,633,S,82,110.155
A,970,S,96,139.129
X,584,S,18,131.672
X,587,B,24,111.964
M,432,S,43,122.991
M,789,B,8,100.815
A,971,S,8,129.882
M,177,B,84,123.638
X,888,B,56,100.013
M,285,S,0,106.826
A,972,S,2,139.512
X,168,S,28,100.422
M,211,B,88,118.871
X,733,S,39,132.773
M,298,B,76,128.38
M,380,B,0,119.295
X,548,S,56,102.047
X,600,S,13,126.138
M,277,S,59,133.754
M,222,S,95,124.628
X,921,S,88,120.986
A,973,B,66,100.673
X,748,S,98,134.506
A,974,S,30,137.046
M,448,B,74,107.837
X,862,S,39,137.183
M,936,B,6,105.835
X,212,B,68,137.649
A,975,B,2,116.994
M,526,B,96,126.368
M,68,S,73,139.956
M,493,B,46,112.534
M,388,B,34,125.658
X,828,S,96,136.518
M,527,B,54,106.955
X,368,B,62,119.226
X,400,S,62,115.189
M,693,B,74,109.437
M,771,B,6,104.695
A,976,S,60,120.62
X,375,S,32,100.913
M,152,S,38,113.642
A,977,B,46,118.219
M,638,S,51,132.917
X,222,S,95,124.628
X,667,S,54,128.773
M,569,S,21,134.092
A,978,S,56,125.656
M,465,B,54,108.009
A,979,S,92,128.189
M,483,B,72,100.107
X,156,S,49,120.968
M,599,B,10,106.277
M,134,S,17,127.624
M,517,B,46,108.78
A,980,S,30,130.255
X,399,S,93,131.823
X,78,S,24,139.026
A,981,S,88,134.558
X,574,S,74,130.618
A,982,S,94,131.059
A,983,S,52,125.503
A,984,S,20,131.14
X,218,S,2,131.096
A,985,S,6,125.905
A,986,S,88,125.722
A,987,S,0,123.236
A,988,S,30,132.672
M,87,B,54,124.242
M,379,S,17,134.802
M,216,S,84,109.036
M,260,B,26,122.183
M,351,S,64,105.044
A,989,S,60,123.554
A,990,S,92,131.537
X,452,S,22,105.051
M,126,B,72,100.033
X,227,S,43,131.434
A,991,B,58,104.491
X,657,S,50,137.229
M,772,S,16,117.128
M,564,S,31,135.435
A,992,S,50,137.369
A,993,S,64,122.425
X,154,S,77,132.054
X,899,S,94,130.032
X,806,B,18,111.822
X,114,S,7,137.534
X,548,S,56,102.047
X,129,S,77,132.292
X,796,S,70,127.073
X,173,S,27,120.774
X,321,S,20,134.404
M,914,B,40,129.211
M,610,S,25,123.356
A,994,S,72,130.637
M,679,S,55,128.441
A,995,S,54,138.336
A,996,S,12,139.831
M,975,B,2,131.282
M,715,S,75,126.023
A,997,S,8,127.545
M,475,S,68,105.764
X,550,S,43,122.518
A,998,S,34,121.099
X,826,S,43,122.988
A,999,S,34,134.276
M,225,S,94,116.475
M,174,B,40,117.342
X,967,B,52,118.304
X,36,S,97,128.15
A,1000,S,28,124.714
A,1001,S,60,132.734
X,779,S,38,129.15
M,461,S,25,124.382
X,108,S,23,135.488
X,661,S,48,129.68
M,95,B,90,107.42
A,1002,S,70,137.572
X,1002,S,70,137.572
X,162,S,89,121.204
X,524,S,72,116.834
X,600,S,13,126.138
M,124,B,54,101.917
M,720,S,21,125.495
M,160,S,94,115.946
X,712,B,38,103.994
X,789,B,8,100.815
A,1003,S,38,135.262
A,1004,B,18,107.261
A,1005,B,10,101.364
X,176,S,14,107.666
M,890,B,0,138.177
M,288,S,31,137.28
M,900,B,8,101.804
M,348,B,58,134.532
A,1006,B,52,113.224
M,720,S,21,125.495
M,824,B,34,101.479
X,518,S,88,106.199
M,371,S,39,133.503
M,175,S,63,122.263
A,1007,S,24,132.381
X,13,S,16,107.487
X,996,S,12,139.831
M,69,B,54,119.176
M,123,S,49,138.519
X,416,S,72,126.961
M,184,B,60,110.295
A,1008,S,82,134.721
X,454,S,41,121.427
A,1009,B,42,107.464
X,819,S,26,134.701
X,354,S,28,130.642
A,1010,S,34,126.244
M,255,B,74,112.065
X,861,S,5,136.699
M,625,S,99,136.549
X,81,S,5,131.258
M,612,S,40,119.024
M,193,B,96,109.221
M,294,B,54,138.383
X,746,S,98,138.612
A,1011,S,86,130.645
A,1012,S,46,135.504
A,1013,S,4,131.153
A,1014,B,76,104.358
A,1015,S,76,121.698
M,927,S,15,124.954
M,690,B,22,121.984
M,61,B,48,115.679
M,706,S,97,122.144
M,262,S,77,137.673
X,275,B,18,110.552
M,976,S,81,120.62
A,1016,S,62,133.553
M,818,S,26,103.515
X,185,S,31,120.845
A,1017,S,62,128.028
A,1018,S,28,122.622
M,206,B,20,101.278
M,685,S,30,118.127
M,565,B,78,114.765
M,639,S,25,129.525
X,894,S,98,130.936
X,698,S,28,115.023
M,314,B,96,135.282
X,198,S,25,121.326
M,16,B,64,102.075
M,322,B,64,110.868
A,1019,S,52,134.665
A,1020,S,22,132.244
A,1021,S,20,131.059
X,606,S,41,136.699
A,1022,S,60,133.972
M,802,B,48,106.973
X,676,B,38,100.787
M,876,B,56,114.111
X,751,S,98,110.25
A,1023,B,0,108.753
X,138,S,7,138.624
M,98,S,28,117.22
X,456,B,32,139.737
X,256,B,58,101.306
M,181,S,35,124.95
X,162,S,89,121.204
M,24,S,46,107.501
A,1024,S,44,131.419
M,463,S,1,125.753
A,1025,S,20,125.494
A,1026,S,72,130.97
M,736,B,2,132.893
X,123,S,49,138.519
M,306,B,74,124.403
M,633,S,82,102.125
X,238,S,69,134.276
A,1027,S,56,126.953
A,1028,S,94,139.205
X,28,S,20,108.736
M,749,B,72,106.095
X,345,S,25,129.106
A,1029,S,40,126.84
M,1018,S,28,100.639
M,864,S,3,128.112
M,771,B,78,104.695
M,1007,S,24,113.817
M,1003,S,43,135.262
M,108,S,11,135.488
M,186,S,45,123.083
M,285,S,0,117.474
M,567,B,42,131.678
X,432,S,43,122.991
X,936,B,6,105.835
A,1030,S,6,139.571
A,1031,S,6,124.351
M,1010,S,61,126.244
M,839,B,44,114.771
X,680,S,6,127.237
A,1032,B,10,105.507
A,1033,S,60,133.701
X,250,S,13,128.644
A,1034,S,60,131.38
M,191,S,87,128.151
A,1035,S,98,139.53
X,475,S,68,105.764
A,1036,S,6,124.457
M,739,S,71,135.519
X,667,S,54,128.773
X,775,S,14,139.787
X,185,S,31,120.845
M,725,S,99,135.09
X,415,S,25,137.757
X,372,S,56,135.626
A,1037,S,92,123.179
A,1038,S,38,122.208
M,471,B,36,127.758
M,929,B,72,116.675
X,433,S,94,114.027
A,1039,B,14,113.125
A,1040,B,62,100.516
X,46,S,38,108.938
X,155,B,38,114.83
X,76,B,56,114.66
A,1041,B,20,109.206
M,293,B,8,105.006
A,1042,S,28,133.566
M,644,B,60,100.035
M,486,B,62,117.716
X,174,B,40,117.342
M,366,B,98,108.012
A,1043,S,42,125.731
X,237,S,38,112.633
X,62,B,46,112.62
X,26,B,4,116.502
A,1044,B,72,111.722
M,797,B,12,127.055
M,736,B,2,121.45
X,867,S,35,125.272
M,683,B,86,113.754
X,822,B,6,103.787
X,244,S,62,116.215
M,255,B,66,112.065
A,1045,S,6,132.969
X,118,S,93,138.774
A,1046,S,16,136.119
X,162,S,89,121.204
M,532,S,97,124.626
M,883,B,84,138.143
X,263,S,8,134.029
A,1047,S,32,127.583
A,1048,S,50,139.775
X,1039,B,14,113.125
M,506,S,9,136.859
M,493,B,96,112.534
M,569,S,13,134.092
X,1045,S,6,132.969
A,1049,S,14,134.608
X,279,S,37,133.853
M,755,S,61,133.75
M,88,S,29,135.345
X,295,B,86,112.876
X,533,S,38,100.912
X,461,S,25,124.382
A,1050,B,30,108.9
M,72,S,53,123.28
X,938,B,50,104.933
X,173,S,27,120.774
A,1051,S,90,128.309
A,1052,S,78,131.771
M,380,B,18,119.295
A,1053,S,78,133.603
X,448,B,74,107.837
A,1054,S,16,136.908
M,368,B,48,119.226
M,369,B,54,123.472
A,1055,S,40,131.743
X,722,S,69,128.767
A,1056,S,82,132.853
X,708,S,42,133.42
A,1057,S,10,129.077
A,1058,S,50,136.065
A,1059,S,74,122.244
M,407,S,76,100.752
X,175,S,63,122.263
X,789,B,8,100.815
A,1060,S,36,125.72
X,773,S,90,127.594
X,96,B,60,108.233
M,139,S,53,138.948
X,224,B,26,139.898
X,533,S,38,100.912
M,576,B,16,132.705
M,419,B,38,130.184
X,146,S,69,121.996
X,693,B,74,109.437
X,540,S,62,108.46
A,1061,B,30,108.292
X,683,B,86,113.754
M,349,S,29,131.948
A,1062,S,60,131.077
X,1060,S,36,125.72
X,717,S,52,120.697
X,837,S,28,138.34
M,463,S,99,125.753
A,1063,B,38,106.499
M,575,B,6,118.331
A,1064,S,88,131.942
M,125,B,48,122.2
X,586,S,22,128.107
M,96,B,18,108.233
M,369,B,54,130.723
M,402,B,88,112.684
A,1065,S,12,135.409
X,620,S,96,114.403
X,784,S,48,139.028
X,125,B,48,122.2
X,988,S,30,132.672
A,1066,S,28,130.397
A,1067,B,82,105.307
X,932,S,20,124.757
X,200,S,98,108.573
M,738,S,96,114.57
M,41,B,16,127.112
A,1068,S,12,120.838
M,896,S,56,107.8
X,81,S,5,131.258
X,51,S,21,130.895
A,1069,S,78,128.555
X,662,S,93,136.094
A,1070,S,42,124.409
X,991,B,58,104.491
A,1071,S,50,129.04
A,1072,S,92,128.194
X,388,B,34,125.658
X,914,B,40,129.211
M,709,S,1,136.671
A,1073,S,46,134.443
X,542,S,47,123.203
X,686,S,41,123.26
X,385,S,31,137.168
X,504,S,56,106.723
A,1074,S,12,125.564
M,943,S,97,123.399
A,1075,B,24,111.322
M,427,S,26,118.447
M,272,S,35,129.574
A,1076,B,24,104.325
M,124,B,90,101.917
M,502,B,72,127.232
A,1077,S,20,133.171
A,1078,S,66,121.38
X,206,B,20,101.278
A,1079,S,20,126.217
X,287,S,73,127.319
A,1080,S,18,131.235
M,636,B,56,108.614
A,1081,S,76,123.2
M,170,S,25,138.145
M,212,B,68,125.189
X,752,B,36,104.407
X,934,S,62,133.571
X,943,S,97,123.399
M,646,B,6,116.018
M,416,S,72,115.91
X,829,S,73,123.746
A,1082,B,12,114.464
M,1064,S,65,131.942
X,908,S,88,130.617
M,665,B,26,118.822
A,1083,S,8,122.355
X,435,S,81,139.698
X,454,S,41,121.427
M,316,S,23,128.344
X,863,S,10,132.66
M,151,S,75,132.431
M,308,B,36,109.963
X,873,B,50,111.058
X,654,S,26,121.203
X,1046,S,16,136.119
X,575,B,6,118.331
X,531,B,52,113.026
M,160,S,94,109.89
X,441,B,82,132.847
X,82,S,39,126.746
A,1084,S,16,133.998
A,1085,S,42,137.284
A,1086,S,48,126.48
X,670,S,79,136.812
M,713,S,85,130.059
X,83,S,28,114.419
M,591,S,90,113.733
M,729,S,11,134.384
X,325,S,37,121.987
A,1087,S,82,125.842
M,117,B,30,130.6
M,318,S,55,133.865
M,449,S,6,109.199
X,364,S,71,122.153
M,677,S,62,109.925
A,1088,S,96,128.719
X,218,S,2,131.096
X,426,S,39,130.809
M,247,B,76,110.207
M,504,S,56,114.452
X,329,S,7,138.21
A,1089,S,36,126.497
X,129,S,77,132.292
X,867,S,35,125.272
M,285,S,0,115.758
A,1090,B,16,113.923
M,431,S,71,124.427
M,668,B,38,130.506
X,136,S,22,120.851
X,493,B,96,112.534
A,1091,S,22,123.215
X,368,B,48,119.226
A,1092,S,30,131.373
M,962,B,90,102.059
X,611,B,82,115.118
X,537,B,86,138.599
X,605,B,18,105.073
X,298,B,76,128.38
A,1093,B,68,101.071
M,552,S,9,125.316
X,157,S,40,100.098
M,852,B,4,116.158
X,408,S,70,139.618
X,995,S,54,138.336
M,1075,B,24,138.813
M,678,B,26,126.173
A,1094,S,14,126.774
A,1095,S,70,127.023
M,778,B,58,136.826
M,870,B,74,106.992
X,913,S,84,125.67
A,1096,B,56,106.766
M,367,S,34,101.507
X,128,S,39,134.647
M,393,S,94,108.891
X,108,S,11,135.488
A,1097,S,62,133.48
M,150,S,5,128.373
M,581,B,34,109.499
M,824,B,10,101.479
M,537,B,86,125.023
X,63,S,95,129.995
A,1098,B,80,111.358
A,1099,S,76,128.205
M,723,S,99,135.178
M,304,S,37,127.244
X,733,S,39,132.773
M,180,S,84,110.056
M,962,B,62,102.059
M,621,B,4,124.155
A,1100,S,8,130.205
X,35,S,48,113.651
X,81,S,5,131.258
M,264,S,50,100.518
M,819,S,23,134.701
M,123,S,79,138.519
X,557,B,52,109.353
X,675,S,79,130.785
M,826,S,95,122.988
M,41,B,16,130.017
X,672,S,6,118.494
A,1101,S,16,133.985
X,598,B,10,119.955
A,1102,S,50,134.427
X,950,S,10,120.818
M,599,B,48,106.277
X,259,S,8,125.537
A,1103,S,54,120.78
M,529,S,14,100.371
A,1104,S,90,138.808
M,802,B,48,106.973
X,720,S,21,125.495
M,962,B,2,102.059
M,23,S,15,125.217
M,469,B,24,105.918
A,1105,S,2,127.999
X,991,B,58,104.491
M,385,S,89,137.168
X,1037,S,92,123.179
X,845,B,14,115.262
A,1106,S,20,135.77
M,815,S,64,119.922
A,1107,B,80,109.293
M,1094,S,89,126.774
X,781,S,22,133.44
X,321,S,20,134.404
M,695,B,70,115.984
M,916,S,25,121.552
A,1108,S,34,125.205
M,308,B,96,109.963
A,1109,S,8,132.435
M,121,S,86,105.367
X,379,S,17,134.802
A,1110,S,8,131.762
M,691,S,83,126.495
M,298,B,76,136.33
M,124,B,86,101.917
X,660,S,24,125.363
M,446,S,47,132.561
X,146,S,69,121.996
A,1111,S,38,121.975
A,1112,B,2,111.361
X,94,S,67,132.132
A,1113,B,32,101.709
X,432,S,43,122.991
A,1114,S,14,136.532
A,1115,S,38,135.61
A,1116,S,16,139.316
X,240,S,96,107.39
X,400,S,62,115.189
A,1117,S,94,124.363
M,291,S,55,128.487
X,921,S,88,120.986
A,1118,S,90,129.792
X,635,S,97,126.01
M,573,B,8,114.796
X,201,S,43,138.272
M,1085,S,42,117.116
M,824,B,68,101.479
X,885,S,40,135.375
X,1075,B,24,138.813
M,432,S,23,122.991
X,573,B,8,114.796
A,1119,S,4,124.34
A,1120,S,98,124.339
A,1121,B,10,119.868
X,631,S,60,121.062
A,1122,B,30,106.752
A,1123,S,70,135.427
A,1124,S,4,139.198
M,65,B,64,120.639
X,569,S,13,134.092
X,649,S,34,135.437
M,220,B,62,103.867
X,844,S,16,130.835
M,751,S,98,111.633
M,773,S,29,127.594
M,1023,B,6,108.753
X,88,S,29,135.345
A,1125,S,60,133.615
M,502,B,72,139.919
A,1126,S,40,139.222
M,497,S,15,135.688
X,145,S,92,128.96
M,65,B,64,130.565
M,841,B,84,108.85
X,1078,S,66,121.38
X,1035,S,98,139.53
A,1127,S,56,133.542
M,301,B,42,115.553
M,1063,B,6,106.499
M,857,S,28,108.562
X,248,S,78,107.448
M,929,B,52,116.675
A,1128,B,22,111.077
M,247,B,16,110.207
X,463,S,99,125.753
X,910,S,40,113.084
M,863,S,10,104.536
M,1030,S,11,139.571
A,1129,S,82,127.352
A,1130,B,66,110.583
M,133,S,52,111.161
X,248,S,78,107.448
M,766,S,93,137.073
A,1131,S,14,127.836
M,528,S,15,123.427
X,684,S,78,131.468
X,371,S,39,133.503
M,495,B,14,101.127
M,696,S,43,133.055
X,530,S,77,123.508
M,313,S,23,121.706
M,144,S,54,117.795
X,594,S,1,138.193
X,715,S,75,126.023
X,501,S,71,126.921
M,919,S,52,105.031
X,20,S,82,118.464
A,1132,B,56,106.479
X,390,S,26,121.038
M,640,S,38,110.552
M,644,B,86,100.035
X,188,S,93,126.91
A,1133,B,66,113.819
X,296,S,75,121.988
M,281,S,40,105.595
X,1049,S,14,134.608
A,1134,S,10,128.266
M,883,B,84,121.219
M,658,S,70,108.991
X,527,B,54,106.955
A,1135,S,78,139.074
X,1066,S,28,130.397
M,1131,S,77,127.836
X,883,B,84,121.219
X,629,S,13,125.147
M,345,S,91,129.106
X,901,B,72,116.297
X,943,S,97,123.399
A,1136,B,18,117.604
X,410,S,26,125.447
X,925,S,22,125.257
X,749,B,72,106.095
X,522,S,74,123.821
X,695,B,70,115.984
A,1137,S,94,124.175
M,1104,S,90,102.988
M,503,S,83,121.256
A,1138,S,50,134.565
X,817,S,76,123.358
X,545,S,98,137.252
M,269,B,14,119.712
M,731,S,48,105.986
M,37,S,55,129.554
M,132,S,5,125.807
M,102,S,69,132.282
X,1131,S,77,127.836
A,1139,S,28,134.73
M,906,B,60,118.15
M,263,S,31,134.029
M,523,S,27,127.698
M,912,B,24,117.331
M,296,S,91,121.988
M,567,B,42,122.807
A,1140,S,88,136.276
M,123,S,65,138.519
X,859,S,98,126.708
M,612,S,40,117.95
A,1141,S,10,127.192
A,1142,S,80,132.797
A,1143,S,96,134.241
A,1144,S,88,127.233
A,1145,S,86,135.162
X,848,B,32,102.883
X,587,B,24,111.964
X,42,S,6,100.066
X,777,S,60,121.868
M,943,S,79,123.399
M,510,B,66,113.103
X,472,S,65,122.398
M,259,S,43,125.537
A,1146,S,36,137.458
X,520,S,67,134.294
A,1147,S,60,126.433
A,1148,B,26,118.889
A,1149,B,34,105.838
X,709,S,1,136.671
X,224,B,26,139.898
X,901,B,72,116.297
M,333,B,80,106.992
X,651,B,26,133.75
M,1107,B,8,109.293
M,383,S,48,110.817
M,262,S,69,137.673
A,1150,S,66,137.415
M,584,S,18,108.492
A,1151,S,92,123.993
X,838,S,92,137.872
M,493,B,64,112.534
X,805,S,2,128.335
A,1152,S,74,124.031
X,798,S,88,125.213
M,640,S,38,107.389
X,1131,S,77,127.836
M,930,S,55,136.007
M,428,S,3,125.827
X,571,S,32,128.41
M,736,B,2,138.305
X,475,S,68,105.764
M,1000,S,57,124.714
A,1153,S,34,133.336
A,1154,S,6,134.742
M,162,S,35,121.204
M,1004,B,18,134.293
X,45,B,70,118.118
M,878,S,73,126.2
X,702,S,43,127.034
A,1155,S,84,123.8
X,1109,S,8,132.435
M,1118,S,79,129.792
M,210,S,59,122.578
A,1156,B,54,107.238
A,1157,S,16,124.169
X,426,S,39,130.809
A,1158,S,32,126.746
X,51,S,21,130.895
M,433,S,94,118.255
A,1159,S,76,126.024
M,218,S,21,131.096
M,281,S,40,107.154
X,664,S,80,123.323
A,1160,S,64,134.456
X,245,S,27,132.871
A,1161,S,12,120.659
A,1162,B,38,112.489
X,557,B,52,109.353
A,1163,S,26,137.349
M,35,S,48,106.441
M,261,S,12,116.427
X,979,S,92,128.189
M,448,B,14,107.837
M,193,B,82,109.221
M,255,B,68,112.065
X,261,S,12,116.427
A,1164,B,4,105.42
A,1165,B,70,105.818
M,669,S,12,109.565
X,301,B,42,115.553
X,714,S,54,120.634
X,1087,S,82,125.842
M,173,S,81,120.774
X,117,B,30,130.6
X,190,S,58,116.988
M,1152,S,74,109.094
X,763,S,70,135.831
M,804,S,65,122.283
A,1166,S,88,125.724
M,557,B,6,109.353
A,1167,S,20,134.221
X,1082,B,12,114.464
A,1168,B,94,100.342
X,513,S,79,120.905
X,420,S,50,125.901
M,160,S,94,118.159
A,1169,S,58,120.574
M,167,B,50,130.319
X,281,S,40,107.154
X,110,S,31,134.82
M,329,S,89,138.21
A,1170,B,60,119.985
X,428,S,3,125.827
M,233,S,88,119.315
X,1021,S,20,131.059
M,1119,S,4,115.731
A,1171,S,92,121.237
X,309,S,90,129.811
X,739,S,71,135.519
M,746,S,59,138.612
A,1172,S,44,127.147
A,1173,S,40,122.521
X,865,S,20,132.582
X,467,S,20,132.929
X,28,S,20,108.736
X,108,S,11,135.488
X,358,S,44,138.991
A,1174,S,26,133.656
M,347,B,28,103.337
A,1175,S,10,125.076
X,98,S,28,117.22
X,901,B,72,116.297
X,1009,B,42,107.464
M,243,S,71,128.477
M,676,B,64,100.787
A,1176,S,68,129.703
M,308,B,80,109.963
M,582,S,57,135.151
M,252,B,38,135.787
M,406,S,3,132.792
X,270,B,52,122.379
X,976,S,81,120.62
M,495,B,32,101.127
M,826,S,79,122.988
A,1177,S,14,128.289
A,1178,S,48,131.534
A,1179,B,76,115.963
X,181,S,35,124.95
A,1180,S,24,123.569
X,738,S,96,114.57
A,1181,B,72,105.914
X,608,S,20,128.285
X,1163,S,26,137.349
X,209,S,48,134.235
M,700,S,91,131.687
